mal_id,url,image_url,title,title_english,title_japanese,source,score,scored_by,rank,popularity,synopsis,genres,themes
35247,https://myanimelist.net/anime/35247/Owarimonogatari_2nd_Season,https://cdn.myanimelist.net/images/anime/6/87322.jpg,Owarimonogatari 2nd Season,Owarimonogatari Second Season,終物語,Light novel,8.86,206186,28.0,597,"Following an encounter with oddity specialist Izuko Gaen, third-year high school student Koyomi Araragi wakes up in a strange, deserted void only to be greeted by a joyfully familiar face in an alarmingly unfamiliar place.  

Araragi, with the help of his girlfriend Hitagi Senjougahara, maneuvers through the webs of his past and the perplexities of the present in search of answers. However, fate once again delivers him to the eccentric transfer student Ougi Oshino, who brings forth an unexpected proposal that may unearth the very foundation to which he is anchored. As Araragi peels back the layers of mystery surrounding an apparition, he discovers a truth not meant to be revealed.

[Written by MAL Rewrite]","Comedy, Mystery, Supernatural",Vampire
37987,https://myanimelist.net/anime/37987/Violet_Evergarden_Movie,https://cdn.myanimelist.net/images/anime/1825/110716.jpg,Violet Evergarden Movie,Violet Evergarden: The Movie,劇場版 ヴァイオレット・エヴァーガーデン,Light novel,8.84,323889,30.0,329,"Several years have passed since the end of The Great War. As the radio tower in Leidenschaftlich continues to be built, telephones will soon become more relevant, leading to a decline in demand for ""Auto Memory Dolls."" Even so, Violet Evergarden continues to rise in fame after her constant success with writing letters. However, sometimes the one thing you long for is the one thing that does not appear.

Violet Evergarden Movie follows Violet as she continues to comprehend the concept of emotion and the meaning of love. At the same time, she pursues a glimmer of hope that the man who once told her, ""I love you,"" may still be alive even after the many years that have passed.

[Written by MAL Rewrite]","Award Winning, Drama",
59571,https://myanimelist.net/anime/59571/Shingeki_no_Kyojin_Movie__Kanketsu-hen_-_The_Last_Attack,https://cdn.myanimelist.net/images/anime/1379/145452.jpg,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,Attack on Titan: The Last Attack,劇場版 進撃の巨人 完結編 THE LAST ATTACK,Manga,8.83,26386,31.0,2998,A compilation movie for Shingeki no Kyojin: The Final Season - Kanketsu-hen.,"Action, Drama, Suspense","Gore, Military, Survival"
40682,https://myanimelist.net/anime/40682/Kingdom_3rd_Season,https://cdn.myanimelist.net/images/anime/1443/111830.jpg,Kingdom 3rd Season,Kingdom: Season 3,キングダム 第3シリーズ,Manga,8.83,50672,33.0,1982,"Following the successful Sanyou campaign, the Qin army, including 1,000-Man Commander Xin, inches ever closer to fulfilling King Ying Zheng's dream of unifying China. With a major geographical foothold in the state of Wei now under its control, Qin sets its sights eastward toward the remaining warring states.

Meanwhile Li Mu—an unparalleled strategist and the newly appointed prime minister of the state of Zhao—has taken advantage of Zhao's temporary truce with Qin to negotiate with the other states without interruption. Seemingly without warning, Ying Zheng receives news that armies from the states of Chu, Zhao, Wei, Han, Yan, and Qi have crossed into Qin territory. Realizing too late the purpose behind Li Mu's truce with Qin, Zheng quickly gathers his advisors to devise a plan to address the six-state coalition army on their doorstep. For the first time in history, the state of Qin faces complete destruction and must use every resource and strategy at their disposal to prevent themselves from being wiped off the map.

[Written by MAL Rewrite]",Action,"Historical, Military"
32281,https://myanimelist.net/anime/32281/Kimi_no_Na_wa,https://cdn.myanimelist.net/images/anime/5/87048.jpg,Kimi no Na wa.,Your Name.,君の名は。,Original,8.83,2034444,32.0,11,"Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture.

One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another.

Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance.

[Written by MAL Rewrite]","Award Winning, Drama",
49387,https://myanimelist.net/anime/49387/Vinland_Saga_Season_2,https://cdn.myanimelist.net/images/anime/1170/124312.jpg,Vinland Saga Season 2,Vinland Saga Season 2,ヴィンランド・サガ SEASON2,Manga,8.82,441096,34.0,276,"After his father's death and the destruction of his village at the hands of English raiders, Einar wishes for a peaceful life with his family on their newly rebuilt farms. However, fate has other plans: his village is invaded once again. Einar watches helplessly as the marauding Danes burn his lands and slaughter his family. The invaders capture Einar and take him back to Denmark as a slave. 

Einar clings to his mother's final words to survive. He is purchased by Ketil, a kind slave owner and landlord who promises that Einar can regain his freedom in return for working in the fields. Soon, Einar encounters his new partner in farm cultivation—Thorfinn, a dejected and melancholic slave. As Einar and Thorfinn work together toward their freedom, they are haunted by both sins of the past and the ploys of the present. Yet they carry on, grasping for a glimmer of hope, redemption, and peace in a world that is nothing but unjust and unforgiving.

[Written by MAL Rewrite]","Action, Adventure, Drama","Gore, Historical"
60489,https://myanimelist.net/anime/60489/Takopii_no_Genzai,https://cdn.myanimelist.net/images/anime/1182/149879.jpg,Takopii no Genzai,Takopi's Original Sin,タコピーの原罪,Manga,8.81,127475,35.0,1141,"A squid-like creature, known as a Happian, leaves his home planet with the desire to spread happiness across the universe. He lands on Earth, but quickly finds himself in danger of captivity by its inhabitants. Fortunately, he is found by an unsmiling little girl named Shizuka Kuze, who feeds him and names him Takopii. Feeling indebted, Takopii decides to do everything in his power to bring a smile to her face.

The task is easier said than done, however. Shizuka is bullied by her classmates, she does not have a father, and her mother is never home—though the gravity of these issues flies over the naive Takopii's head. Even so, Shizuka does have one source of happiness: her dog Chappy. The connection Shizuka and Chappy share only increases Takopii's desire to make the girl smile.

While Takopii's attempts to lift Shizuka's spirits lead to unintended consequences, he is determined to take things into his own tentacles, test his understanding of human beings, and achieve his goal of spreading happiness.

[Written by MAL Rewrite]","Drama, Sci-Fi","Psychological, Time Travel"
36838,https://myanimelist.net/anime/36838/Gintama_Shirogane_no_Tamashii-hen,https://cdn.myanimelist.net/images/anime/12/89603.jpg,Gintama. Shirogane no Tamashii-hen,Gintama. Silver Soul Arc,銀魂. 銀ノ魂篇,Manga,8.81,113338,36.0,1171,"After the fierce battle on Rakuyou, the untold past and true goal of the immortal Naraku leader, Utsuro, are finally revealed. By corrupting the Altana reserves of several planets, Utsuro has successfully triggered the intervention of the Tendoshuu’s greatest enemy: the Altana Liberation Army. With Earth as the main battleground in this interplanetary war, Utsuro's master plan to destroy the planet—and himself—is nearly complete. 

An attack on the O-Edo Central Terminal marks the beginning of the final battle to take back the land of the samurai. With the Yorozuya nowhere in sight, the bakufu all but collapsed, and the Shogun missing, the people are left completely helpless as the Liberation Army begins pillaging Edo in the name of freeing them from the Tendoshuu's rule. 

Caught in the crossfire between two equally imposing forces, can Gintoki, Kagura, Shinpachi, and the former students of Shouyou Yoshida put aside their differences and unite their allies to protect what they hold dear?

[Written by MAL Rewrite]","Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai"
60098,https://myanimelist.net/anime/60098/Boku_no_Hero_Academia__Final_Season,https://cdn.myanimelist.net/images/anime/1959/151055.jpg,Boku no Hero Academia: Final Season,My Hero Academia Final Season,僕のヒーローアカデミア FINAL SEASON,Manga,8.8,15612,37.0,1556,Final season of Boku no Hero Academia.,Action,"School, Super Power"
37510,https://myanimelist.net/anime/37510/Mob_Psycho_100_II,https://cdn.myanimelist.net/images/anime/1918/96303.jpg,Mob Psycho 100 II,Mob Psycho 100 II,モブサイコ100 II,Web manga,8.78,1057974,41.0,73,"Shigeo ""Mob"" Kageyama is now maturing and understanding his role as a supernatural psychic that has the power to drastically affect the livelihood of others. He and his mentor Reigen Arataka continue to deal with supernatural requests from clients, whether it be exorcizing evil spirits or tackling urban legends that haunt the citizens.

While the workflow remains the same, Mob isn't just blindly following Reigen around anymore. With all his experiences as a ridiculously strong psychic, Mob's supernatural adventures now have more weight to them. Things take on a serious and darker tone as the dangers Mob and Reigen face are much more tangible and unsettling than ever before.

[Written by MAL Rewrite]","Action, Comedy, Supernatural",
31758,https://myanimelist.net/anime/31758/Kizumonogatari_III__Reiketsu-hen,https://cdn.myanimelist.net/images/anime/1084/112813.jpg,Kizumonogatari III: Reiketsu-hen,Kizumonogatari Part 3: Cold-Blooded,傷物語〈Ⅲ冷血篇〉,Light novel,8.78,291203,40.0,498,"After helping revive the legendary vampire Kiss-shot Acerola-orion Heart-under-blade, Koyomi Araragi has become a vampire himself and her servant. Kiss-shot is certain she can turn him back into a human, but only once regaining her full power. 

Araragi has hunted down the three vampire hunters that defeated Kiss-shot and retrieved her limbs to return her to full strength. However, now that Araragi has almost accomplished what he’s been fighting for this whole time, he has to consider if this is what he really wants. Once he revives this powerful immortal vampire, there is no telling what she might do, and there would be no way of stopping her.

But there is more to the story that Araragi doesn’t understand. If a newborn vampire like him could defeat the hunters, how did they overpower Kiss-shot? Can he trust her to turn him back to a human? And how is that even possible in the first place?

Araragi is at his limit but he must come to a decision, and it may not be possible to resolve this situation without doing something he’ll regret…

[Written by MAL Rewrite]","Action, Mystery, Supernatural",Vampire
40028,https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season,https://cdn.myanimelist.net/images/anime/1000/110531.jpg,Shingeki no Kyojin: The Final Season,Attack on Titan: Final Season,進撃の巨人 The Final Season,Manga,8.78,1469492,39.0,31,"Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls.

In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.

[Written by MAL Rewrite]","Action, Drama, Suspense","Gore, Military, Survival"
263,https://myanimelist.net/anime/263/Hajime_no_Ippo,https://cdn.myanimelist.net/images/anime/4/86334.jpg,Hajime no Ippo,Fighting Spirit,はじめの一歩 THE FIGHTING!,Manga,8.78,330013,38.0,352,"In his father's absence, teenager Ippo Makunouchi works hard to help his mother run her fishing boat rental business. Ippo's timid nature, his lack of sleep, and the sea smell make him an easy target for relentless bullies who leave him bruised and beaten on a daily basis. Mamoru Takamura, an up-and-coming boxer, rescues Ippo from a violent after-school incident and takes him back to the Kamogawa Boxing Gym for recovery. Takamura and his fellow boxers, Masaru Aoki and Tatsuya Kimura, are stunned by Ippo's powerful punches—a result of strong muscles developed through years serving his physically taxing family business. 

Following brief training under Takamura, Ippo impresses the other boxers in a practice match against prodigy Ichirou Miyata. He gains a rival in Miyata and a coach in Genji Kamogawa, the gym owner and a former boxer himself. As Ippo takes the first steps in his official boxing career, he faces off against a series of challenging opponents, each more powerful than the last. Victory, loss, and a cycle of dedicated training await Ippo on his journey to achieve greatness. With his tough body and unstoppable fighting spirit, the kind young man seeks to take on the world.

[Written by MAL Rewrite]",Sports,Combat Sports
32935,https://myanimelist.net/anime/32935/Haikyuu_Karasuno_Koukou_vs_Shiratorizawa_Gakuen_Koukou,https://cdn.myanimelist.net/images/anime/7/81992.jpg,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Haikyu!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,Manga,8.77,855989,43.0,116,"After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!.

[Written by MAL Rewrite]",Sports,"School, Team Sports"
2921,https://myanimelist.net/anime/2921/Ashita_no_Joe_2,https://cdn.myanimelist.net/images/anime/3/45028.jpg,Ashita no Joe 2,Tomorrow's Joe 2,あしたのジョー２,Manga,8.77,24788,42.0,3031,"Yabuki Joe is left downhearted and hopeless after a certain tragic event. In attempt to put the past behind him, Joe leaves the gym behind and begins wandering. On his travels he comes across the likes of Wolf Kanagushi and Goromaki Gondo, men who unintentionally fan the dying embers inside him, leading him to putting his wanderings to an end. His return home puts Joe back on the path to boxing, but unknown to himself and his trainer, he now suffers deep-set issues holding him back from fighting. In attempt to quell those issues, Carlos Rivera, a world renowned boxer is invited from Venezuela to help Joe recover.","Drama, Sports",Combat Sports
37521,https://myanimelist.net/anime/37521/Vinland_Saga,https://cdn.myanimelist.net/images/anime/1500/103005.jpg,Vinland Saga,,ヴィンランド・サガ,Manga,8.77,1010106,46.0,63,"Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that nothing was further from the truth.

The war between England and the Danes grows worse with each passing year. Death has become commonplace, and the viking mercenaries are loving every moment of it. Allying with either side will cause a massive swing in the balance of power, and the vikings are happy to make names for themselves and take any spoils they earn along the way. Among the chaos, Thorfinn must take his revenge and kill Askeladd, the man who murdered his father. The only paradise for the vikings, it seems, is the era of war and death that rages on.

[Written by MAL Rewrite]","Action, Adventure, Drama","Gore, Historical"
199,https://myanimelist.net/anime/199/Sen_to_Chihiro_no_Kamikakushi,https://cdn.myanimelist.net/images/anime/6/79597.jpg,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,Original,8.77,1383879,44.0,44,"Stubborn, spoiled, and naïve, 10-year-old Chihiro Ogino is less than pleased when she and her parents discover an abandoned amusement park on the way to their new house. Cautiously venturing inside, she realizes that there is more to this place than meets the eye, as strange things begin to happen once dusk falls. Ghostly apparitions and food that turns her parents into pigs are just the start—Chihiro has unwittingly crossed over into the spirit world. Now trapped, she must summon the courage to live and work amongst spirits, with the help of the enigmatic Haku and the cast of unique characters she meets along the way.

Vivid and intriguing, Sen to Chihiro no Kamikakushi tells the story of Chihiro's journey through an unfamiliar world as she strives to save her parents and return home.

[Written by MAL Rewrite]","Adventure, Award Winning, Fantasy",Mythology
48583,https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2,https://cdn.myanimelist.net/images/anime/1948/120625.jpg,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,進撃の巨人 The Final Season Part 2,Manga,8.77,884890,45.0,94,"Turning against his former allies and enemies alike, Eren Yeager sets a disastrous plan in motion. Under the guidance of the Beast Titan, Zeke, Eren takes extreme measures to end the ancient conflict between Marley and Eldia—but his true intentions remain a mystery. Delving deep into his family's past, Eren fights to control his own destiny.

Meanwhile, the long-feuding nations of Marley and Eldia utilize both soldiers and Titans in a brutal race to eliminate the other. Reiner Braun uses his own powers in a desperate bid to hold off Eren's own militaristic force, and his fellow Eldians—children Falco Grice and Gabi Braun—struggle to survive in the unfolding chaos.

Elsewhere, Eren's childhood friends Mikasa Ackerman and Armin Arlert remain imprisoned alongside Eren's former Survey Corps companions, all disturbed by Eren's monstrous transformation. Under the blind belief that Eren still secretly harbors good intentions, Mikasa and the others enter the fray in an attempt to save their friend's very soul.

[Written by MAL Rewrite]","Action, Drama, Suspense","Gore, Military, Survival"
17074,https://myanimelist.net/anime/17074/Monogatari_Series__Second_Season,https://cdn.myanimelist.net/images/anime/1807/121534.jpg,Monogatari Series: Second Season,Monogatari Series: Second Season,〈物語〉シリーズ セカンドシーズン,Light novel,8.76,374806,47.0,323,"Apparitions, oddities, and gods continue to manifest around Koyomi Araragi and his close-knit group of friends: Tsubasa Hanekawa, the group's modest genius; Shinobu Oshino, the resident doughnut-loving vampire; athletic deviant Suruga Kanbaru; bite-happy spirit Mayoi Hachikuji; Koyomi's cute admirer Nadeko Sengoku; and Hitagi Senjougahara, Koyomi's eclectic girlfriend.

A new semester has begun and with graduation looming over Koyomi, he must quickly decide the paths he will walk, as well as the relationships he will form and friends that he will save. But as strange events begin to unfold, Koyomi is nowhere to be found, and a vicious tiger apparition has appeared in his absence. Hanekawa has become its target, and she quickly finds she must fend for herself.

[Written by MAL Rewrite]","Comedy, Mystery, Romance, Supernatural",Vampire
1,https://myanimelist.net/anime/1/Cowboy_Bebop,https://cdn.myanimelist.net/images/anime/4/19644.jpg,Cowboy Bebop,Cowboy Bebop,カウボーイビバップ,Original,8.75,1036162,48.0,42,"Crime is timeless. By the year 2071, humanity has expanded across the galaxy, filling the surface of other planets with settlements like those on Earth. These new societies are plagued by murder, drug use, and theft, and intergalactic outlaws are hunted by a growing number of tough bounty hunters.

Spike Spiegel and Jet Black pursue criminals throughout space to make a humble living. Beneath his goofy and aloof demeanor, Spike is haunted by the weight of his violent past. Meanwhile, Jet manages his own troubled memories while taking care of Spike and the Bebop, their ship. The duo is joined by the beautiful con artist Faye Valentine, odd child Edward Wong Hau Pepelu Tivrusky IV, and Ein, a bioengineered Welsh corgi.

While developing bonds and working to catch a colorful cast of criminals, the Bebop crew's lives are disrupted by a menace from Spike's past. As a rival's maniacal plot continues to unravel, Spike must choose between life with his newfound family or revenge for his old wounds.

[Written by MAL Rewrite]","Action, Award Winning, Sci-Fi","Adult Cast, Space"
47917,https://myanimelist.net/anime/47917/Bocchi_the_Rock,https://cdn.myanimelist.net/images/anime/1448/127956.jpg,Bocchi the Rock!,Bocchi the Rock!,ぼっち・ざ・ろっく！,4-koma manga,8.74,444998,49.0,304,"Yearning to make friends and perform live with a band, lonely and socially anxious Hitori ""Bocchi"" Gotou devotes her time to playing the guitar. On a fateful day, Bocchi meets the outgoing drummer Nijika Ijichi, who invites her to join Kessoku Band when their guitarist, Ikuyo Kita, flees before their first show. Soon after, Bocchi meets her final bandmate—the cool bassist Ryou Yamada. 

Although their first performance together is subpar, the girls feel empowered by their shared love for music, and they are soon rejoined by Kita. Finding happiness in performing, Bocchi and her bandmates put their hearts into improving as musicians while making the most of their fleeting high school days.

[Written by MAL Rewrite]",Comedy,"CGDCT, Music"
53447,https://myanimelist.net/anime/53447/Tu_Bian_Yingxiong_X,https://cdn.myanimelist.net/images/anime/1492/150628.jpg,Tu Bian Yingxiong X,To Be Hero X,凸变英雄X,Original,8.73,78429,50.0,1370,"This is a world where heroes are created by people's trust, and the hero who has received the most trust is known as ""X."" In this world, people's trust can be calculated by data, and these values will be reflected on everyone's wrist. As long as enough trust points are obtained, ordinary people can also have superpowers and become superheroes that save the world. However, the ever-changing trust value makes the hero's path full of unknowns...

(Source: Bilibili, translated)",Action,Super Power
52198,https://myanimelist.net/anime/52198/Kaguya-sama_wa_Kokurasetai__First_Kiss_wa_Owaranai,https://cdn.myanimelist.net/images/anime/1670/130060.jpg,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Kaguya-sama: Love is War -The First Kiss That Never Ends-,かぐや様は告らせたい -ファーストキッスは終わらない-,Manga,8.73,195960,52.0,760,"After their first kiss, Kaguya Shinomiya and Miyuki Shirogane are left unsure where their relationship stands. The troubling uncertainty of whether they could be considered an official couple unleashes newfound problems as both Kaguya and Shirogane struggle to sort out their feelings.

While the lovestruck student council officers fret, the Christmas season rolls around, and romance is in the air. In the face of widespread tenderness, Kaguya and Shirogane must endure their affectionate battle of wits once more. Should they reconcile their feelings for one another, they may find themselves within reach of what they have both been longing for so long: true love.

[Written by MAL Rewrite]","Comedy, Drama, Romance",School
50160,https://myanimelist.net/anime/50160/Kingdom_4th_Season,https://cdn.myanimelist.net/images/anime/1566/122794.jpg,Kingdom 4th Season,Kingdom: Season 4,キングダム 第4シリーズ,Manga,8.73,36494,53.0,2602,"Following the conclusion of the large-scale coalition campaign, the entirety of China is in a state of economic recovery. The victor of the battle, the state of Qin, is no different. There, the political parties led by Ying Zheng and Buwei Lü continue their inner conflict. Having played the role of king in the coalition battle, Zheng has the trust of the people—but Lü is far from out of the fight. In 18 months, he plans to interrupt Zheng's coming-of-age ceremony.

Meanwhile, a Zhao army numbering 20,000 troops has set out toward Qin. In the royal court, due to the lack of generals capable of responding to the incoming threat, Lü slyly suggests that Zheng take command. However, Cheng Jiao, Zheng's half-brother, volunteers instead. As they grew to trust each other during the coalition battle, Zheng now accepts Jiao as his replacement.

However, the Zhao forces retreat a mere half-day after clashing with Jiao's army. With trouble quickly brewing in the shadows, the internal struggle of Qin is only complicated further. There are only two men Zheng feels he can rely on: Bi, a general who commands 30,000 men; and Xin, the leader of the Fei Xin force.

[Written by MAL Rewrite]",Action,"Historical, Military"
51009,https://myanimelist.net/anime/51009/Jujutsu_Kaisen_2nd_Season,https://cdn.myanimelist.net/images/anime/1792/138022.jpg,Jujutsu Kaisen 2nd Season,Jujutsu Kaisen Season 2,呪術廻戦 懐玉・玉折／渋谷事変,Manga,8.73,733503,51.0,120,"The year is 2006, and the halls of Tokyo Prefectural Jujutsu High School echo with the endless bickering and intense debate between two inseparable best friends. Exuding unshakeable confidence, Satoru Gojou and Suguru Getou believe there is no challenge too great for young and powerful Special Grade sorcerers such as themselves. They are tasked with safely delivering a sensible girl named Riko Amanai to the entity whose existence is the very essence of the jujutsu world. However, the mission plunges them into an exhausting swirl of moral conflict that threatens to destroy the already feeble amity between sorcerers and ordinary humans.

Twelve years later, students and sorcerers are the frontline defense against the rising number of high-level curses born from humans' negative emotions. As the entities grow in power, their self-awareness and ambition increase too. The curses unite for the common goal of eradicating humans and creating a world of only cursed energy users, led by a dangerous, ancient cursed spirit. To dispose of their greatest obstacle—the strongest sorcerer, Gojou—they orchestrate an attack at Shibuya Station on Halloween. Dividing into teams, the sorcerers enter the fight prepared to risk everything to protect the innocent and their own kind.

[Written by MAL Rewrite]","Action, Supernatural","Gore, School"
21,https://myanimelist.net/anime/21/One_Piece,https://cdn.myanimelist.net/images/anime/1244/138851.jpg,One Piece,One Piece,ONE PIECE,Manga,8.73,1475919,54.0,17,"Barely surviving in a barrel after passing through a terrible whirlpool at sea, carefree Monkey D. Luffy ends up aboard a ship under attack by fearsome pirates. Despite being a naive-looking teenager, he is not to be underestimated. Unmatched in battle, Luffy is a pirate himself who resolutely pursues the coveted One Piece treasure and the King of the Pirates title that comes with it.

The late King of the Pirates, Gol D. Roger, stirred up the world before his death by disclosing the whereabouts of his hoard of riches and daring everyone to obtain it. Ever since then, countless powerful pirates have sailed dangerous seas for the prized One Piece only to never return. Although Luffy lacks a crew and a proper ship, he is endowed with a superhuman ability and an unbreakable spirit that make him not only a formidable adversary but also an inspiration to many.

As he faces numerous challenges with a big smile on his face, Luffy gathers one-of-a-kind companions to join him in his ambitious endeavor, together embracing perils and wonders on their once-in-a-lifetime adventure.

[Written by MAL Rewrite]","Action, Adventure, Fantasy",
59192,https://myanimelist.net/anime/59192/Kimetsu_no_Yaiba_Movie_1__Mugenjou-hen_-_Akaza_Sairai,https://cdn.myanimelist.net/images/anime/1681/148216.jpg,Kimetsu no Yaiba Movie 1: Mugenjou-hen - Akaza Sairai,Demon Slayer: Kimetsu no Yaiba - The Movie: Infinity Castle - Part 1: Akaza Returns,劇場版 鬼滅の刃 無限城編 第一章 猗窩座再来,Manga,8.72,110986,55.0,977,First anime movie of the trilogy adaptation of the Infinity Castle Arc.,"Action, Supernatural",Historical
55690,https://myanimelist.net/anime/55690/Boku_no_Kokoro_no_Yabai_Yatsu_2nd_Season,https://cdn.myanimelist.net/images/anime/1643/138581.jpg,Boku no Kokoro no Yabai Yatsu 2nd Season,The Dangers in My Heart Season 2,僕の心のヤバイやつ 第2期,Manga,8.72,160409,59.0,947,"After an eventful winter break, Kyoutarou Ichikawa and Anna Yamada reunite with a stronger bond. They continue to grow in their own ways, with Yamada taking on more challenging photoshoots and Ichikawa maturing both physically and emotionally as he tackles his affections for Yamada. However, spending time together outside of school allows for their relationship to deepen, and it becomes increasingly difficult to deny their budding romantic feelings.

Grappling with these unexpected and new emotions, Ichikawa and Yamada realize that, with the passage of time, their relationship is bound to change—and they must ultimately decide whether they wish to remain close friends or finally become a couple.

[Written by MAL Rewrite]","Comedy, Romance",School
53223,https://myanimelist.net/anime/53223/Kingdom_5th_Season,https://cdn.myanimelist.net/images/anime/1050/139641.jpg,Kingdom 5th Season,Kingdom: Season 5,キングダム 第5シリーズ,Manga,8.72,24034,56.0,3280,Fifth season of Kingdom.,Action,"Historical, Military"
39894,https://myanimelist.net/anime/39894/Hibike_Euphonium_3,https://cdn.myanimelist.net/images/anime/1216/142086.jpg,Hibike! Euphonium 3,Sound! Euphonium 3,響け！ユーフォニアム3,Novel,8.72,35365,60.0,2441,"With the ensemble contest behind them, the members of the Kitauji High School concert band now aim to win a gold medal at the national competition. For third-year club president Kumiko Oumae and her friends, it is their last chance before graduation. Filled with anticipation and anxiety, Kumiko worries if she can successfully lead the band.

Amid her struggles, Kumiko encounters transfer student Mayu Kuroe. From her gentle demeanor to her talented euphonium skills, Mayu was a member of the Seira Girls' School concert band—a regular at nationals. While Mayu is friendly, Kumiko cannot help but have an indescribable feeling from their meeting.

As new members arrive and plans are set in motion, the club, with an insatiable hunger for a gold medal, learns what it truly takes to propel themselves to reach the national level.

[Written by MAL Rewrite]",Drama,"Music, Performing Arts, School"
24701,https://myanimelist.net/anime/24701/Mushishi_Zoku_Shou_2nd_Season,https://cdn.myanimelist.net/images/anime/9/68095.jpg,Mushishi Zoku Shou 2nd Season,Mushi-shi: Next Passage Part 2,蟲師 続章,Manga,8.72,114330,57.0,938,"Ghostly, primordial beings known as Mushi continue to cause mysterious changes in the lives of humans. The travelling Mushishi, Ginko, persists in trying to set right the strange and unsettling situations he encounters. Time loops, living shadows, and telepathy are among the overt effects of interference from Mushi, but more subtle symptoms that take years to be noticed also rouse Ginko's concern as he passes from village to village.

Through circumstance, Ginko has become an arbiter, determining which Mushi are blessings and which are curses. But the lines that he seeks to draw are subjective. Some of his patients would rather exercise their new powers until they are utterly consumed by them; others desperately strive to rid themselves of afflictions which are in fact protecting their lives from devastation. Those who cross paths with Mushi must learn to accept seemingly impossible consequences for their actions, and heal wounds they did not know they had. Otherwise, they risk meeting with fates beyond their comprehension.

[Written by MAL Rewrite]","Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei"
45649,https://myanimelist.net/anime/45649/The_First_Slam_Dunk,https://cdn.myanimelist.net/images/anime/1745/129284.jpg,The First Slam Dunk,,THE FIRST SLAM DUNK,Manga,8.72,32724,62.0,2870,"Shohoku's ""speedster"" and point guard, Ryouta Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. Born and raised in Okinawa, Ryouta had a brother who was three years older. Following in the footsteps of his older brother, who was a famous local player from a young age, Ryouta also became addicted to basketball.

In his second year of high school, Ryouta plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.

(Source: GKIDS, edited)","Award Winning, Sports","School, Team Sports"
